Project ID,Provider,Receiver,Transaction type,Finance type,Sector,Sector code,Sector vocabulary code,Value,Currency,Transaction date,Description
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,5426,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,611,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,74,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,2226,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,4172,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,10263,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,298,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,337,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,13939,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,1951,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,10597,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,2484,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,503,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,4286,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,14013,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,1311,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,5942,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,670,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,17273,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,22317,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,5381,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,16267,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,5471,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,1633,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,176609,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,18024,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,132,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,21026,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,4128,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,236,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,6741,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,32086,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,618,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,5052,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,6072,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,1476,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,15683,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,56,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,75,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,611,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,19386,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-02,,99,8,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,4,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,62,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,3003,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,5867,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,13225,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,688,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,4,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,1315,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,3044,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,1006,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,4529,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,41,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,6941,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,604,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,2473,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,12844,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,296,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,14479,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,443,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,2113,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,75,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,472,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,1690,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,2347,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,34906,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,5011,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,9408,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,2649,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,3382,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,12317,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,15,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,13757,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,403,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,3756,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,1533,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,21602,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,6557,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,13203,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,14619,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,19233,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,42907,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-06,,99,-2,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,3350,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,3250,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,1285,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,43712,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,72,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-02,,99,3269,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,28080,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,1023,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,121299,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,1276,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,2834,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,35252,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,31479,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,5366,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,157376,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,70,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,6646,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/005,"
        ",UNICEF-41122,Disbursement,,,,99,129834,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,Finnish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,136486,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/009,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,857542,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,24771,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,Norway,UNICEF-41122,Commitment,,,,99,293498,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,UNMAS - New York,UNICEF-41122,Commitment,,,,99,3318,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/009,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,83914,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,Norway,UNICEF-41122,Commitment,,,,99,846280,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,933,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,UNMAS - New York,UNICEF-41122,Commitment,,,,99,741,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,743572,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,541709,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,115081,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,610876,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/009,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,103993,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/009,Norway,UNICEF-41122,Commitment,,,,99,973499,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/009,Netherlands Committee for UNICEF,UNICEF-41122,Commitment,,,,99,6494,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,Finnish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,995,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,137273,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,Norway,UNICEF-41122,Commitment,,,,99,734749,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,Finnish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,-1,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,15112,,1,1627694,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,43010,,1,45920,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,15120,,1,80000,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,15112,,1,274194,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,15120,,1,5600,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,43010,,1,10550,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,15120,,1,1025,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,43010,,1,135273,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,15112,,1,1118848,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,15112,,1,1770793,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,51,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,123,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,20,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,4083,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,1433,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,42,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,136,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,3,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,182,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,331,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,855,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,1854,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,87,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,561,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,2395,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,35,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,23,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,354194,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,1219,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,125,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,1657635,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,392,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,589,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,946,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,393,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,1137,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,1539,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,993,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,1856,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,180,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,1584,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,100,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,10019,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,967,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,670,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,1693,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,584,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,11368,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,1139,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-06,,99,-1,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,9695,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,9445,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,552,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,1651,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,352,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,5,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,1808978,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,21,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,2453,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,3300,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,12018,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,2939,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,13834,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,110,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,8600,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,17,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-02,,99,922,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,3051,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/009,"
        ",UNICEF-41122,Disbursement,,,,99,353056,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,306395,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,Slovenia,UNICEF-41122,Commitment,,,,99,-14,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,European Commission/EC,UNICEF-41122,Commitment,,,,99,4042553,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,Bulgaria,UNICEF-41122,Commitment,,,,99,36995,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/001,Norway,UNICEF-41122,Commitment,,,,99,398610,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/001,Global - Thematic Humanitarian Resp,UNICEF-41122,Commitment,,,,99,4476626,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,Slovenia,UNICEF-41122,Commitment,,,,99,39395,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/001,Bulgaria,UNICEF-41122,Commitment,,,,99,43,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,USA USAID,UNICEF-41122,Commitment,,,,99,1922949,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,Norway,UNICEF-41122,Commitment,,,,99,101390,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,Global - Thematic Humanitarian Resp,UNICEF-41122,Commitment,,,,99,5976474,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/001,USA USAID,UNICEF-41122,Commitment,,,,99,2522051,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/001,"
        ",UNICEF-41122,Expenditure,,72010,,1,1376890,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,"
        ",UNICEF-41122,Expenditure,,72010,,1,6314382,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/001,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,6314382,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/001,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,1376890,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/001,"
        ",UNICEF-41122,Disbursement,,,,99,963382,USD,2016-02-29,
41122-Nepal-2970/A0/04/511/002,Finnish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,20010,USD,2016-02-29,
41122-Nepal-2970/A0/04/511/002,BASIC EDUCATION AND GENDER EQUALITY,UNICEF-41122,Commitment,,,,99,189,USD,2014-12-31,
41122-Nepal-2970/A0/04/511/002,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,142926,USD,2012-12-31,
41122-Nepal-2970/A0/04/511/002,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,4991,USD,2013-12-31,
41122-Nepal-2970/A0/04/511/002,German Committee for UNICEF,UNICEF-41122,Commitment,,,,99,-15851,USD,2013-12-31,
41122-Nepal-2970/A0/04/511/002,Finland,UNICEF-41122,Commitment,,,,99,83,USD,2014-12-31,
41122-Nepal-2970/A0/04/511/002,German Committee for UNICEF,UNICEF-41122,Commitment,,,,99,3902,USD,2016-02-29,
41122-Nepal-2970/A0/04/511/002,BASIC EDUCATION AND GENDER EQUALITY,UNICEF-41122,Commitment,,,,99,13510,USD,2013-12-31,
41122-Nepal-2970/A0/04/511/002,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,289,USD,2013-12-31,
41122-Nepal-2970/A0/04/511/002,Finland,UNICEF-41122,Commitment,,,,99,-308,USD,2016-02-29,
